feature,corr_with_label,abs_corr_with_label,mutual_info,f_classif,p_value_f_classif,score_combined
word_tfidf_35,-0.049552253869976214,0.049552253869976214,0.021585041163828977,1.1002770096534236,0.29477211751647336,0.06195784422067874
word_tfidf_70,0.2543721558874744,0.2543721558874744,0.03626807049092995,30.924176403739953,4.624468915380857e-08,0.06050304429682243
char_tfidf_110,0.016813215259160068,0.016813215259160068,0.003567806941798368,0.1263955707175406,0.7223666112478653,0.05895949779986478
word_tfidf_28,0.0713515841473152,0.0713515841473152,0.0,2.2873436842387584,0.13113963426967276,0.057029004805961514
word_tfidf_19,-0.13110027911408623,0.13110027911408623,0.025736696249790914,7.817069775045894,0.005398527864921796,0.05692225123707842
word_tfidf_87,0.027697220420307096,0.027697220420307096,0.029066042534321657,0.3431730609137788,0.5582990226151663,0.05481679569586775
exclaim_per_1k,0.014325833840461655,0.014325833840461655,0.0,0.09175642443193034,0.7620969055613702,0.05476032365296519
word_tfidf_58,-0.19245736708626382,0.19245736708626382,0.01245727270179442,17.193657959101223,4.040167116957287e-05,0.053480982607798884
word_tfidf_18,0.050370377390792566,0.050370377390792566,0.0,1.137001961424254,0.28686230454792,0.053409161822321256
char_tfidf_95,-0.08895943565605503,0.08895943565605503,0.010276446290658825,3.565678189930047,0.0596329346020589,0.053068835075987496
char_tfidf_49,-0.01137586326019458,0.01137586326019458,0.0,0.057853875302156875,0.8100309815731075,0.05287867169050898
char_tfidf_18,0.037215736518562734,0.037215736518562734,0.0011101175763548188,0.6199585864341406,0.43147996158846413,0.05165603511423105
lsa_22,0.06463768781279522,0.06463768781279522,0.0037283852232348202,1.8754152590465036,0.17154375320852633,0.050397644997013276
char_tfidf_62,0.14216317331795417,0.14216317331795417,0.028193383449952814,9.220381734532657,0.002533296164588446,0.04999078515799485
char_tfidf_105,-0.07758993818272643,0.07758993818272643,0.010616640725739313,2.7073273809755287,0.10059116100631961,0.048595702506569104
char_tfidf_88,-0.11212982369517045,0.11212982369517045,0.0,5.691737287852387,0.017460461463173458,0.04773903470274166
char_tfidf_101,0.07798443805675315,0.07798443805675315,0.008186458669688923,2.735096631500445,0.0988675972833606,0.04752102168287505
lsa_6,-0.09379855305187691,0.09379855305187691,0.0,3.9676897470850436,0.046989307899063755,0.047137373312872356
word_tfidf_82,-0.03921291310355849,0.03921291310355849,0.0,0.6883891950719652,0.4071556793219717,0.04547657269211686
word_tfidf_31,-0.031750636252406914,0.031750636252406914,0.0,0.45107672914721253,0.5021710197108392,0.04479718181499257
char_tfidf_83,0.26315586515434514,0.26315586515434514,0.019493498110267238,33.25837739034162,1.5075109293106533e-08,0.04309323028133813
char_tfidf_60,-0.0810640261798077,0.0810640261798077,0.00012013109996833471,2.956835704385294,0.08620737280382751,0.04226453282689021
char_tfidf_111,0.11210871790301591,0.11210871790301591,0.0,5.689567549089728,0.017481783897396064,0.04225834056706932
char_tfidf_72,-0.14883994591579067,0.14883994591579067,0.014050815474657918,10.126882450328466,0.0015631099454245317,0.04044750858057161
word_tfidf_79,-0.1959617441312185,0.1959617441312185,0.03624438893093185,17.850735493694113,2.8973354209099106e-05,0.04034034402734384
word_tfidf_36,0.021424938939925985,0.021424938939925985,0.00261576893174853,0.20527974898947485,0.6507123600671684,0.03963979590895766
char_tfidf_98,-0.08943367813637641,0.08943367813637641,0.0,3.604104109157464,0.0582809039924907,0.03803772580649786
char_tfidf_35,0.02390610714839691,0.02390610714839691,0.0,0.25560745583060024,0.6134032858710241,0.03786814580296988
word_tfidf_23,-0.038058854609106095,0.038058854609106095,0.0,0.6484081610562331,0.42111048944426943,0.036278080472172486
lsa_3,-0.14550418388655256,0.14550418388655256,0.014721416543199695,9.668338908491357,0.001994502631217397,0.036098002043673624
char_tfidf_55,-0.05356540576833804,0.05356540576833804,0.007773238088216061,1.2862465210186518,0.2573486691273767,0.03556477029795334
char_tfidf_102,0.0923843816554272,0.0923843816554272,0.001148309256002067,3.8479302661957226,0.050427640649200176,0.033051528169969806
lsa_15,0.043807762900110896,0.043807762900110896,0.017533451219457596,0.8594961567115038,0.35438001763424987,0.03250496205358438
lsa_12,-0.0031000707744108682,0.0031000707744108682,0.0,0.004295907431996811,0.9477708363432136,0.03233546184208957
char_tfidf_48,-0.10714158174695446,0.10714158174695446,0.024546139904203956,5.1908427241576724,0.02317726233005716,0.03178979773122719
word_tfidf_41,-0.008207957020265647,0.008207957020265647,0.0,0.03011666860236094,0.8623043327605044,0.03152558328090718
book_万相,-0.16982114515284535,0.16982114515284535,0.022696616098510924,13.273942093541205,0.00030069140869348727,0.031036054940161425
word_tfidf_83,0.027611732085730662,0.027611732085730662,0.0,0.34105628765850804,0.5595147308099959,0.030740794574222505
word_tfidf_45,-0.0167447245642263,0.0167447245642263,0.011740863313668637,0.1253676042232239,0.7234512219302713,0.03045342712312032
question_per_1k,-0.21163597127651546,0.21163597127651546,0.017439918802738763,20.95981938937142,6.0876400831716264e-06,0.028440255704813316
word_tfidf_29,-0.12902880305332803,0.12902880305332803,0.0,7.567841811686653,0.006183223335865801,0.026272954460719103
word_tfidf_2,0.08165288368041557,0.08165288368041557,0.0,3.000238626969524,0.0839420829138782,0.0251023523718014
word_tfidf_89,0.028720482166750966,0.028720482166750966,0.0,0.3690195365675252,0.5438476568240933,0.020580106825616805
char_tfidf_46,-0.032316123035620065,0.032316123035620065,0.0,0.46730433898509677,0.4945841106113028,0.020252996263316666
n_sentences,-0.27634523282619644,0.27634523282619644,0.04614155392373087,36.958291726925765,2.5896861563742778e-09,0.017998332870205268
char_tfidf_96,0.1802877022058559,0.1802877022058559,0.006758621747380511,15.017249545072064,0.00012248501753682567,0.015019716644509263
char_tfidf_52,-0.09042878978522663,0.09042878978522663,0.032512028946792615,3.685419637161048,0.05552632836241436,0.014785941952084615
word_tfidf_27,0.052286586451920206,0.052286586451920206,0.018417998759363785,1.225397642724749,0.26889930444379634,0.014133013547622829
word_tfidf_40,-0.03545414441633323,0.03545414441633323,0.0,0.5625845379778678,0.45361535863308433,0.013778481914219702
char_tfidf_73,-0.14090943867685313,0.14090943867685313,0.0070516874647579275,9.055190103592093,0.002767586970038355,0.01223641521831705
char_tfidf_87,-0.18375858931896022,0.18375858931896022,0.025187297365873773,15.621439531450402,8.991114553349984e-05,0.011187104060339919
char_tfidf_90,-0.07038276364370355,0.07038276364370355,0.0,2.2253425918662035,0.13646791802305844,0.01006033111742828
mean_sentence_char_len,0.21161835291479641,0.21161835291479641,0.03446697189880599,20.956166191955525,6.098737245734932e-06,0.008771736251503825
word_tfidf_10,-0.024829598862499202,0.024829598862499202,0.00666554042152967,0.27574951596638475,0.5997611185734653,0.008460415922534317
sentiment_snownlp,0.020596758053730693,0.020596758053730693,0.009252961247761426,0.18970969958991232,0.663368584546866,0.0065627874253377
word_tfidf_62,-0.044759612333223044,0.044759612333223044,0.0018087330836324966,0.8973277615898972,0.34401105314397495,0.005324933190619771
char_tfidf_23,0.08286539009443036,0.08286539009443036,0.0,3.090625086801358,0.07942893002973232,0.003664080094486487
char_tfidf_22,0.09525862083999125,0.09525862083999125,0.018110838864536793,4.093313127227222,0.0436478345075357,0.0027844086913257934
word_tfidf_49,-0.07333774816515318,0.07333774816515318,0.0,2.4171566080228497,0.12072029047743864,0.0026809662910407205
char_tfidf_10,-0.007192301757096794,0.007192301757096794,0.0,0.023124150634528506,0.8792032771851888,0.0026296258066041953
char_tfidf_59,-0.1494840878259157,0.1494840878259157,0.013231155093556657,10.2167330860597,0.0014903951216232857,0.002290827286609133
